"id","code","other_code","short_name","long_name","specifications","type","status","expense_id","p_uom_id","uom_multiplier","average_cost","created_at","updated_at","deleted_at","is_inventory","is_cpi","purchase_category","i_uom_id","standard_vendor_id","is_active","last_purchase_cost","is_receivable","receiving_method","company_id","service"
14472,"3CSSP000031","",Bag,Paper Bag Vacuum,"",Consumables,Active,59,12,,0.0000,"2020-11-01 22:23:02","2020-11-23 23:49:00",,1,0,Standard,12,,1,,1,MRN,1,CLS
14473,"3PPE000021","",Face Mask,"Face Mask, 3 Ply Surgical","",Consumables,Active,88,4,,0.0000,"2020-11-09 18:13:00","2020-11-23 23:29:17",,1,0,Standard,4,,1,,1,MRN,1,CLS
14474,"1CVCP001397","",Valve,"Valve, Angle, 1 1/2in Stainless Steel","",Consumables,Active,57,19,,0.0000,"2020-11-10 21:02:35","2020-11-23 23:48:11",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14475,"1CVCP001398","",Trap,"Bottle Trap, 32mm Stainless Steel","",Consumables,Active,57,19,,0.0000,"2020-11-10 21:03:15","2022-03-08 04:11:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14476,"1MCCP000729","",Pulley ,Pulley C.I. 1/2',"",Spare Parts,Active,65,19,,0.0000,"2020-11-10 21:04:13","2020-11-23 23:45:32",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14477,"1MCCP000730","",Pulley,L Bracket Stainless Steel 6,"",Spare Parts,Active,65,19,,0.0000,"2020-11-10 21:05:01","2020-11-23 23:45:07",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14478,"1MCCP000731","",L Bracket ,L Bracket Stainless Steel 6,"",Consumables,Active,57,19,,0.0000,"2020-11-10 21:05:55","2020-11-23 23:44:29",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14479,"1MCCP000732","",L Bracket ,L Bracket Stainless steel 1 1/2in x 1 1/2,"",Consumables,Active,57,19,,0.0000,"2020-11-10 21:06:37","2020-11-23 23:44:02",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14480,"1MCCP000733","",Hollow,"Hollow, Aluminium 2inx2inx6in","",Consumables,Active,57,12,,0.0000,"2020-11-10 21:07:35","2020-11-23 23:43:32",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14481,"1CVCP001399","",Bit,"3mm Drill Bit","",Consumables,Active,57,12,,0.0000,"2020-12-03 17:39:53","2020-12-03 17:39:53",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14482,"3SVT000090","",Canvas Bag,"Janitorial Trolley Canvas Bag, Yellow","",Tools,Active,75,12,,0.0000,"2020-12-03 17:43:23","2020-12-03 17:43:23",,1,0,Standard,12,,1,,1,MRN,1,CLS
14483,"1CVCP001400","",Bit,"3.9mm Drill Bit","",Tools,Active,73,12,,0.0000,"2020-12-08 21:50:40","2020-12-08 21:50:40",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14484,"1CVCP001401","",Cutter,Glass Cutter,"",Tools,Active,73,12,,0.0000,"2020-12-08 21:51:28","2020-12-08 21:51:28",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14485,"1CVCP001402","",Shears,"7in Pruning Shears","",Tools,Active,73,19,,0.0000,"2020-12-16 00:33:03","2020-12-16 00:33:03",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14486,"1CVCP001403","",Machete,"14in Parang","",Tools,Active,73,19,,0.0000,"2020-12-16 00:33:52","2020-12-16 00:33:52",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14487,"1MCCP000734","",Aircond Cleaning Canvas,"Aircond Cleaning Canvas, Waterproof, Cassette Type Aircond","",Tools,Active,57,19,,0.0000,"2021-01-18 17:40:02","2021-01-18 17:40:02",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14488,"1MCCP000735","",Aircond Cleaning Canvas,"Aircond Cleaning Canvas, Waterproof, Wall Type (Small Size 1 - 1.5HP)","",Tools,Active,57,19,,0.0000,"2021-01-18 17:40:55","2021-01-18 17:40:55",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14489,"1MCCP000736","",Aircond Cleaning Canvas,"Aircond Cleaning Canvas, Waterproof, Wall Type (Small Size 2 - 3HP)","",Tools,Active,57,19,,0.0000,"2021-01-18 17:41:47","2021-01-18 17:41:47",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14490,"1MCCP000737","",Air Compressor Oil,"Air Compressor Oil, RIF Ndurance, 20L","",Consumables,Active,57,7,,0.0000,"2021-01-24 22:55:06","2021-01-24 22:55:06",,1,0,Standard,9,,1,,1,MRN,1,FEMS
14491,"1MCCP000738","",Autoclave Part,"PT-100 Probe Class EN60751 4x60mm, Length Wires 3.5m with CAB, Matachana Autoclave","",Spare Parts,Active,65,19,,0.0000,"2021-01-26 18:52:43","2021-01-26 18:52:43",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14492,"1MCCP000739","",Autoclave Part,"Electrovalve Plastic 1 Input 1 Output Coil 24V DC, Matachana Autoclave","",Spare Parts,Active,65,19,,0.0000,"2021-01-26 18:53:27","2021-01-26 18:53:27",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14493,"1MCCP000740","",Brake ,Brake Shoes,"",Spare Parts,Active,65,19,,0.0000,"2021-01-31 20:04:32","2021-01-31 20:04:32",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14494,"1MCCP000741","",Brake ,Brake Disc Rotor,"",Spare Parts,Active,65,19,,0.0000,"2021-01-31 20:06:12","2021-01-31 20:06:12",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14495,"1MCCP000742","",Brake  ,Brake Drum,"",Spare Parts,Active,65,19,,0.0000,"2021-01-31 20:06:51","2021-01-31 20:06:51",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14496,"1MCCP000743","",Brake,Hand Brake Kit,"",Spare Parts,Active,65,19,,0.0000,"2021-01-31 20:07:35","2021-01-31 20:07:35",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14497,"1MCCP000744","",Brake,Brake Pump Rear,"",Spare Parts,Active,65,19,,0.0000,"2021-01-31 20:08:21","2021-01-31 20:08:21",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14498,"1MCCP000745","",Filter,Hepa Filter 530mm x 530mm x 69mm,"",Consumables,Active,57,19,,0.0000,"2021-01-31 22:57:03","2021-01-31 22:57:03",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14499,"1MCCP000746","",Filter,Hepa Filter 1420mm x 820mm x 70mm,"",Consumables,Active,57,19,,0.0000,"2021-01-31 22:57:44","2021-01-31 22:57:44",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14500,"1MCCP000747","",Tarmax,"Tarmax Pavement Sealer, Grade R-100, 20L","",Consumables,Active,57,7,,0.0000,"2021-02-01 21:20:01","2021-02-01 21:20:01",,1,0,Standard,7,,1,,1,MRN,1,FEMS
14501,"1MCCP000748","","PCB, Refrigerator","Helmer, Control Board Assembly","",Spare Parts,Active,65,19,,0.0000,"2021-02-01 23:28:34","2021-02-01 23:28:34",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14502,"1MCCP000749","",Power Jumper,Multi Functional Auto Portable Power Jumper,"",Tools,Active,73,19,,0.0000,"2021-02-01 23:30:11","2021-02-01 23:30:11",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14503,"1CVCP001404","",Pipe Repair Bandage,"Pipe Repair Bandage, 50mm x 1.8 meter","",Consumables,Active,57,19,,0.0000,"2021-02-01 23:30:58","2021-02-01 23:30:58",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14504,"1CVCP001405","",Crack Sealer,"Floor Crack Sealer, 20L","",Consumables,Active,57,7,,0.0000,"2021-02-01 23:31:52","2021-02-01 23:31:52",,1,0,Standard,7,,1,,1,MRN,1,FEMS
14505,"6CE000013","",Computer Hard Disk,"Computer Hard Disk, External 1 Terabyte","",Finished Parts,Active,226,19,,0.0000,"2021-02-17 22:56:12","2021-09-21 04:30:03",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
14506,"6CE000014","",Computer Hard Disk,"Computer Hard Disk, External 2 Terabyte","",Finished Parts,Active,226,19,,0.0000,"2021-02-17 22:58:11","2021-09-21 04:30:03",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
14507,"6CE000015","",Computer Hard Disk,"Computer Hard Disk, External 4 Terabyte","",Finished Parts,Active,226,19,,0.0000,"2021-02-17 22:59:05","2021-09-21 04:30:03",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
14508,"1SVT000004","",Staple Gun,Heavy Duty Staple Gun ,"",Tools,Active,57,19,,0.0000,"2021-02-22 23:58:06","2021-02-22 23:58:06",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14509,"1CVCP001406","",Cellotape,Heavy Duty Packing Clear Cellotape 2,"",Consumables,Active,57,15,,0.0000,"2021-02-22 23:58:55","2021-02-22 23:58:55",,1,0,Standard,15,,1,,1,MRN,1,FEMS
14510,"1CVCP001407","",Canvas,Canvas Blue/Orange - 12ft x 15ft,"",Consumables,Active,57,12,,0.0000,"2021-02-23 00:00:15","2021-02-23 00:00:15",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14511,"1CVCP001408","",Canvas,Canvas Blue/Orange - 15ft x 25ft,"",Consumables,Active,57,12,,0.0000,"2021-02-23 00:01:14","2021-02-23 00:01:14",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14512,"3SVT000091","",Spray Tank  ,"Spary Tank, Plastic 8L","",Tools,Active,75,19,,0.0000,"2021-03-05 00:37:39","2021-03-05 00:37:39",,1,0,Standard,19,,1,,1,MRN,1,CLS
14513,"3SVT000092","",Spray Tank  ,"Spary Tank, Plastic 16L","",Tools,Active,75,19,,0.0000,"2021-03-05 00:38:58","2021-03-05 00:38:58",,1,0,Standard,19,,1,,1,MRN,1,CLS
14514,"1ELCP000464","",Socket,Conduit Socket 3/4in,"",Consumables,Active,57,19,,0.0000,"2021-03-10 00:31:03","2021-03-10 00:31:03",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14515,"1MCCP000750","",Gas Spring,Gas Spring 24 Inch,"",Consumables,Active,57,19,,0.0000,"2021-03-10 00:31:59","2021-03-10 00:31:59",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14516,"1CVCP001409","",Hook,Hook Clothes,"",Finished Parts,Active,57,19,,0.0000,"2021-03-10 00:33:18","2021-03-10 00:33:18",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14517,"3SVT000093","",Jumbo Bag,"Jumbo Bag, PVC 3.3ft x 5.8ft","",Tools,Active,75,19,,0.0000,"2021-03-11 18:32:16","2021-03-11 18:32:16",,1,0,Standard,19,,1,,1,MRN,1,CLS
14518,"1CVCP001410","",Fitting Elbow,"Fitting Elbow, 4in UPVC 45 Degree","",Consumables,Active,57,19,,0.0000,"2021-03-11 18:32:59","2021-03-11 18:32:59",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14519,"1MCCP000751","",Shear Pin,Propeller Shear Pin,"",Spare Parts,Active,65,19,,0.0000,"2021-03-15 18:50:10","2021-03-15 18:50:10",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14520,"1MCCP000752","",Copper Tubing,Copper Tubing 1/4in  X 15 M (2hun),"",Spare Parts,Active,65,15,,0.0000,"2021-03-15 18:51:14","2021-03-15 18:51:14",,1,0,Standard,15,,1,,1,MRN,1,FEMS
14521,"1MCCP000753","",Copper Tubing,Copper Tubing 3/8in X 15 M (3hun),"",Spare Parts,Active,65,15,,0.0000,"2021-03-15 18:52:06","2021-03-15 18:52:06",,1,0,Standard,15,,1,,1,MRN,1,FEMS
14522,"1MCCP000754","",Copper Tubing,Copper Tubing 1/2in X 15 M (4hun),"",Spare Parts,Active,65,15,,0.0000,"2021-03-15 18:52:56","2021-03-15 18:52:56",,1,0,Standard,15,,1,,1,MRN,1,FEMS
14523,"1MCCP000755","",Copper Tubing,Copper Tubing 3/4in X 15 M (6hun),"",Spare Parts,Active,65,15,,0.0000,"2021-03-15 18:53:45","2021-03-15 18:53:45",,1,0,Standard,15,,1,,1,MRN,1,FEMS
14524,"1MCCP000756","",Copper Tubing,Copper Tubing 5/8in X 15 M (8hun),"",Spare Parts,Active,65,15,,0.0000,"2021-03-15 18:54:32","2021-03-15 18:54:32",,1,0,Standard,15,,1,,1,MRN,1,FEMS
14525,"1MCCP000757","",Air Compressor Oil,"Air Compressor Oil, 4L, VG68","",Consumables,Active,57,7,,0.0000,"2021-03-15 18:56:29","2021-03-15 18:56:29",,1,0,Standard,7,,1,,1,MRN,1,FEMS
14526,"1CVCP001411","",Urinal Valve,Urinal Valve,"",Finished Parts,Active,57,19,,0.0000,"2021-03-15 19:04:35","2021-03-15 19:04:35",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14527,"1CVCP001412","",Tee  ,Tee PVC 1 1/2,"",Consumables,Active,57,19,,0.0000,"2021-03-15 19:05:18","2021-03-15 19:05:18",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14528,"1CVCP001413","",Flush Valve,Manual WC Flush Valve DE 605P,"",Spare Parts,Active,65,19,,0.0000,"2021-03-15 19:06:04","2021-03-15 19:06:04",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14529,"1CVCP001414","",Floor Tile,"Heavy Duty Homogeneous, Floor Tile, 12inx12in White","",Finished Parts,Active,57,12,,0.0000,"2021-03-15 19:23:49","2021-03-15 19:23:49",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14530,"3CSSP000032","",Rope,P.P. Rope 4mm,"",Consumables,Active,59,15,,0.0000,"2021-03-15 23:53:53","2021-03-15 23:53:53",,1,0,Standard,15,,1,,1,MRN,1,CLS
14531,"3CSSP000033","",Canvas,Canvas Blue/Orange - 5ft x 60 meter,"",Consumables,Active,59,15,,0.0000,"2021-03-15 23:54:37","2021-03-15 23:54:37",,1,0,Standard,15,,1,,1,MRN,1,CLS
14532,"1MCCP000758","",Stabilizer Link,Front Stabilizer Link For Nissan,"",Spare Parts,Active,65,19,,0.0000,"2021-03-24 17:38:16","2021-03-24 17:38:16",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14533,"1MCCP000759","",Vacuum Gauge,Digital Vacuum Gauge VMV-1,"",Tools,Active,73,19,,0.0000,"2021-03-24 17:39:10","2021-03-24 17:39:10",,0,0,Standard,19,,1,,1,MRN,1,FEMS
14534,"1MCCP000760","",Boiler Part,"1/2in 0-8bar Spirax Sarco Automatic Air Vent","",Spare Parts,Active,65,19,,0.0000,"2021-04-05 18:52:42","2021-04-05 18:52:42",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14535,"1MCCP000761","",Boiler Part,"Burner Electrode CH 5,6,7","",Spare Parts,Active,65,19,,0.0000,"2021-04-05 18:53:33","2021-04-05 18:53:33",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14536,"1MCCP000762","",Tyre,Tyre Tubeless Valve,"",Finished Parts,Active,57,12,,0.0000,"2021-04-06 19:26:50","2021-04-06 19:26:50",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14537,"3PPE000022","",Head Protection,Topi Mengkuang,"",Consumables,Active,88,19,,0.0000,"2021-04-12 18:54:37","2021-04-12 18:54:37",,1,0,Standard,19,,1,,1,MRN,1,CLS
14538,"3SVT000094","",Basket,"Scooping Basket, PVC","",Tools,Active,75,19,,0.0000,"2021-04-12 18:55:39","2021-04-12 18:55:39",,1,0,Standard,19,,1,,1,MRN,1,CLS
14539,"3PPE000023","",Gloves,Heavy Duty Rubber Hand Gloves,"",Consumables,Active,88,11,,0.0000,"2021-04-12 18:56:31","2021-04-12 18:56:31",,1,0,Standard,11,,1,,1,MRN,1,CLS
14540,"3SVT000095","",Strapping  Tool,Manual Strapping Tool,"",Tools,Active,75,19,,0.0000,"2021-04-12 18:57:27","2021-04-12 18:57:27",,1,0,Standard,19,,1,,1,MRN,1,CLS
14541,"3SVT000096","",Strapping Band,PP Strapping Band Belt 5/8in (15mm),"",Tools,Active,59,15,,0.0000,"2021-04-12 18:58:29","2021-06-08 23:12:06",,1,0,Standard,15,,1,,1,MRN,1,CLS
14542,"3CSSP000034","",Netting,"Mosquito Netting, Fibre","",Consumables,Active,59,15,,0.0000,"2021-04-12 18:59:17","2021-04-12 18:59:17",,1,0,Standard,15,,1,,1,MRN,1,CLS
14543,"3CSSP000035","",Wire,Galvanised Wire,"",Consumables,Active,59,15,,0.0000,"2021-04-12 19:00:08","2021-04-12 19:00:08",,1,0,Standard,15,,1,,1,MRN,1,CLS
14544,"1SVT000005","",Spray Tank  ,"Manual Pressure Sprayer, 4L","",Tools,Active,73,19,,0.0000,"2021-04-12 19:00:54","2021-04-12 19:00:54",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14545,"1CVCP001415","",UPVC Tee,UPVC Tee 1 1/2,"",Consumables,Active,57,19,,0.0000,"2021-04-15 19:48:08","2021-04-15 19:48:08",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14546,"1CVCP001416","",UPVC Socket,UPVC Socket 1 1/2,"",Consumables,Active,57,19,,0.0000,"2021-04-15 19:48:50","2021-04-15 19:48:50",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14547,"1CVCP001417","",UPVC Pipe,UPVC Pipe 1 1/2,"",Consumables,Active,57,22,,0.0000,"2021-04-15 19:49:48","2021-04-15 19:49:48",,1,0,Standard,22,,1,,1,MRN,1,FEMS
14548,"1CVCP001418","",Pipe Bracket,Pipe Bracket 1 1/2,"",Consumables,Active,57,19,,0.0000,"2021-04-15 19:50:37","2021-04-15 19:50:37",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14549,"1PPE000029","",Footwear,Yellow Boot,"",Consumables,Active,57,11,,0.0000,"2021-04-15 19:51:53","2021-04-15 19:51:53",,1,0,Standard,11,,1,,1,MRN,1,FEMS
14550,"1PPE000030","",Rain Coat,Yellow Rain Coat,"",Consumables,Active,57,12,,0.0000,"2021-04-15 19:52:45","2021-04-15 19:52:45",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14551,"1CVCP001419","",Jigsaw Blade,Jigsaw Blade - For Aluminium,"",Consumables,Active,57,12,,0.0000,"2021-04-15 19:53:53","2021-04-15 19:53:53",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14552,"1CVCP001420","",Jigsaw Blade,Jigsaw Blade - For Wood,"",Consumables,Active,57,12,,0.0000,"2021-04-15 19:54:40","2021-04-15 19:54:40",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14553,"1CVCP001421","",Side Router Bit,Side Router Bit - 8mm X 1/4 X 5/16,"",Consumables,Active,57,12,,0.0000,"2021-04-15 19:55:28","2021-04-15 19:55:28",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14554,"1CVCP001422","",Sandpaper,Sandpaper Wood MT P200,"",Consumables,Active,57,12,,0.0000,"2021-04-15 19:56:15","2021-04-15 19:56:15",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14555,"1CVCP001423","",Sandpaper,Sandpaper Wood MT P400,"",Consumables,Active,57,12,,0.0000,"2021-04-15 19:57:08","2021-04-15 19:57:08",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14556,"5PPE000010","",Glove ,"Hycron Nitrile Fully Coated Glove, Knit Wrist","",Consumables,Active,88,11,,0.0000,"2021-04-21 19:46:29","2021-04-21 19:46:29",,1,0,Standard,11,,1,,1,MRN,1,HWMS
14557,"3CSSP000036","",Pad,Bonnet Pad,"",Consumables,Active,59,12,1.00,0.0000,"2021-05-03 18:57:47","2021-05-03 18:57:47",,1,1,Central,12,,1,,1,MRN,1,CLS
14558,"3CSSP000037","",Chemical,Chlorine 1KG,"",Consumables,Active,92,13,1.00,0.0000,"2021-05-03 18:58:38","2021-05-03 18:58:38",,1,1,Central,13,,1,,1,MRN,1,CLS
14559,"5CSSP000020","",Sticker,CWMS Sticker,"",Consumables,Active,61,12,1.00,0.0000,"2021-05-03 18:59:29","2021-05-03 18:59:29",,1,1,Central,12,,1,,1,MRN,1,HWMS
14560,"3SVT000097","",Floor Pad,"3M Green Pad (16in)","",Consumables,Active,59,12,1.00,0.0000,"2021-05-05 18:49:51","2023-08-17 06:17:27",,1,1,Central,12,,1,,1,MRN,1,CLS
14561,"3SVT000098","",Floor Pad,"3M Green Pad (20in)","",Consumables,Active,59,12,1.00,0.0000,"2021-05-05 18:50:42","2023-08-17 06:17:49",,1,1,Central,12,,1,,1,MRN,1,CLS
14562,"1MCCP000763","",Filter,Hepa Filter 530mm X 1130mm X 69mm,"",Consumables,Active,57,12,,0.0000,"2021-05-05 23:27:08","2021-05-05 23:27:08",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14563,"3CSSP000038","",Disinfectant Chemical,"Distel, Surface Disinfectant, 5 Liters","",Consumables,Active,93,7,,0.0000,"2021-05-17 18:05:00","2021-06-08 23:08:38",,1,0,Standard,7,,1,,1,MRN,1,CLS
14564,"3SVT000099","",Spillage Kit,Mercury Spillage Kit,"",Consumables,Active,87,16,,0.0000,"2021-05-17 18:06:16","2021-06-08 23:16:08",,1,0,Standard,16,,1,,1,MRN,1,CLS
14565,"3SVT000100","",Spillage Kit,Chemical Spillage Kit,"",Consumables,Active,87,16,,0.0000,"2021-05-17 18:07:03","2021-06-08 23:16:39",,1,0,Standard,16,,1,,1,MRN,1,CLS
14566,"5CSSP000021","",Battery,"Battery, 6V 4.5AH","",Consumables,Active,61,19,,0.0000,"2021-05-27 22:53:57","2021-05-27 22:53:57",,1,0,Standard,19,,1,,1,MRN,1,HWMS
14567,"3SVT000101","",Buffing Machine,"Buffing Machine, Handle Grip Kit (VF52210)","",Spare Parts,Active,59,19,,0.0000,"2021-05-27 22:55:12","2021-05-27 22:55:12",,1,0,Standard,19,,1,,1,MRN,1,CLS
14568,"3SVT000102","",Buffing Machine,"Buffing Machine, Switch Kit (VF52209)","",Spare Parts,Active,59,19,,0.0000,"2021-05-27 22:55:56","2021-05-27 22:55:56",,1,0,Standard,19,,1,,1,MRN,1,CLS
14569,"5SVT000003","",Tray,Multipurpose Plastic Tray L88 X W59 X H6.5cm,"",Consumables,Active,77,19,,0.0000,"2021-05-27 22:57:12","2021-05-28 00:30:06",,1,0,Standard,19,,1,,1,MRN,1,HWMS
14570,"1MCCP000765","",Medical Gases Parts,"Medical Gases, Pre Filter Element, Elem-P M40X1","",Spare Parts,Active,65,19,,0.0000,"2021-05-27 22:57:56","2021-05-27 22:57:56",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14571,"1MCCP000766","",Medical Gases Parts,"Medical Gases, Sterile Filter Element Elem-ST-M40X1","",Spare Parts,Active,65,19,,0.0000,"2021-05-27 22:58:40","2021-05-27 22:58:40",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14572,"1MCCP000767","",Medical Gases Parts,"Medical Gases, Gasket 63mmOD X 53mm ID-M40X","",Spare Parts,Active,65,19,,0.0000,"2021-05-27 22:59:23","2021-05-27 22:59:23",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14573,"1MCCP000768","",Medical Gases Parts,"Medical Gases, 1/2in BSP Metal Silencer","",Spare Parts,Active,65,19,,0.0000,"2021-05-27 23:00:12","2021-05-27 23:00:12",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14574,"1MCCP000769","",Medical Gases Parts,"Medical Gases, M40(A) Desiccant Cartridge","",Spare Parts,Active,65,19,,0.0000,"2021-05-27 23:00:56","2021-05-27 23:00:56",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14575,"3CSSP000039","",Bottle,"Empty Plastic Bottle, 1 Liter","",Consumables,Active,59,19,,0.0000,"2021-06-08 17:16:01","2021-06-08 17:16:01",,1,0,Standard,19,,1,,1,MRN,1,CLS
14576,"6SE000002","",Bins,"Wheel Bin, Yellow, 660L CW Lock Set","",Capital,Active,301,19,,0.0000,"2021-06-09 22:53:57","2021-06-09 22:53:57",,0,0,Standard,19,,1,,1,GRN,1,HWMS
14577,"1MCCP000764","",Adapter,Charging Hose Adapter R410 To R22,"",Finished Parts,Active,65,19,,0.0000,"2021-06-13 22:13:11","2021-06-24 01:21:34",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14578,"1MCCP000770","",Adapter,Charging Horse Adapter R22 To R410,"",Finished Parts,Active,65,19,,0.0000,"2021-06-13 22:17:43","2021-06-24 01:20:45",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14579,"1ELCP000465","",Battery,Rechargeable Battery 6V A506/4.2 S,"",Consumables,Active,57,19,,0.0000,"2021-06-16 22:03:36","2021-06-24 01:20:19",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14580,"1ELCP000466","",Isolator,Isolator Switch 35A 3 Phase,"",Consumables,Active,57,19,,0.0000,"2021-06-16 22:04:27","2021-06-24 01:20:04",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14581,"1ELCP000467","",Bulb,LED Bulb 10W,"",Consumables,Active,57,19,,0.0000,"2021-06-16 22:05:15","2021-06-24 01:19:47",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14582,eee,"",eee,eee,eee,Finished Parts,Active,1,1,,,"2021-06-24 00:06:11","2021-06-24 00:06:31","2021-06-24 00:06:31",1,0,Standard,1,1381,1,,1,MRN,1,""
14583,"1MCCP000771","",Hose,Silicone Hose PS138SI CSSD Washer,"",Spare Parts,Active,65,12,,,"2021-06-24 01:12:32","2021-06-24 01:16:39",,1,0,Standard,12,,1,,1,MRN,1,FEMS
14584,"1MCCP000772","",Hose,R12/R22/R502 HVAC A/C Charging Hose Set,"",Tools,Active,73,16,,,"2021-06-29 18:57:48","2021-06-29 18:57:48",,1,0,Standard,16,,1,,1,MRN,1,FEMS
14585,"1SVT000006","",Holder,Glass Suction Cup Holder,"",Tools,Active,73,19,,,"2021-07-04 23:08:24","2021-07-04 23:09:49",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14586,"1MCCP000773","",Compressor,Refrigerator / Freezer Compressor,"",Spare Parts,Active,65,19,,,"2021-07-04 23:09:30","2021-07-04 23:09:30",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14587,"1MCCP000774","",Alternator,"Alternator, Nissan","",Spare Parts,Active,65,19,,,"2021-07-05 20:19:38","2021-07-05 20:19:38",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14588,"1MCCP000775","",Starter ,"Starter Motor, Nissan","",Spare Parts,Active,65,19,,,"2021-07-05 20:20:57","2021-07-05 20:20:57",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14589,"1MCCP000776","",Bearing,"Tension Bearing, Nissan","",Spare Parts,Active,65,19,,,"2021-07-05 20:25:46","2021-07-05 20:25:46",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14590,"1MCCP000777","",Pulley,"Tension Pulley, Nissan","",Spare Parts,Active,65,19,,,"2021-07-05 20:27:12","2021-07-05 20:27:12",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14591,"1MCCP000778","",Battery,Battery Terminal Clamp,"",Finished Parts,Active,65,19,,,"2021-07-09 05:16:47","2021-07-09 05:16:47",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14592,"1CVCP001424","",Socket,Copper Socket 1/2,"",Consumables,Active,57,19,,,"2021-07-15 02:04:49","2021-07-15 02:04:49",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14593,"1CVCP001425","",Elbow,Copper Elbow 1/2,"",Consumables,Active,57,19,,,"2021-07-15 02:06:13","2021-07-15 02:06:13",,1,0,Standard,19,,1,,1,MRN,1,FEMS
14594,"1CVCP001426","",Cutter,Copper Pipe Cutter 1/2,"",Consumables,Active,57,19,,,"2021-07-15 02:07:12","2021-07-15 02:07:12",,1,0,Standard,19,,1,,1,MRN,1,FEMS
