"id","code","name","registration_number","incorporation_date","sap_code","is_bumi","type","category","is_gst","gst_number","gst_type","is_foreign","country_id","is_specialized","status","created_at","updated_at","deleted_at","origin_country_id","street","city","state_id","postcode","tel_no","fax_no","email","contact_person","designation","is_approved","scope_of_work","company_id","service","hp_no","is_precision","credit_limit","credit_terms","credit_updated_at","credit_review","credit_remarks"
1520,VRC-00946,KA SING TRADING CO.,MRI/275/86,"1986-08-08","",0,Standard,YPG,0,"","",0,137,0,Active,"2023-10-09 02:34:12","2025-04-23 04:00:19",,1,"LOT 2092, BLOCK 4
MCLD, KROKOP 10",MIRI,636,"98000","085-423361","085-423362",kasingtrading@hotmail.com,TENG KIONG,MANAGER,0,"SUPPLY:
HARDWARE
BATTERIES
SPARE PARTS
LUBRICANTS
MACHINERY SUPPLIES
FURNITURE
POWER GENERATOR
PAINTS",1,FEMS,"016-8703000",0,0.0000,"90","2023-10-04",,""
1521,VRC-00947,I.S.Z. RESOURCES,"119023","2019-11-19","",1,Contractor,YPG,0,"","",0,137,0,Active,"2023-10-09 02:39:48","2025-04-23 03:45:06",,1,"PEJABAT PIBU KUCHING
TINGKAT 1 & 2, SUBLOT 12 & 13
METROCITY NEW TOWNSHIP",KUCHING,636,"93050","","",isz.resources1@gmail.com,MOHD INSANUL,DIRECTOR,0,"CONSTRUCTION
SUPPLY OF BUILDING MATERIAL",1,FEMS,"017-6877897",0,0.0000,"60","2010-01-03",,""
1522,VRC-00948,MORREN ENTERPRISE,PA2016015,"2016-03-02","",1,Contractor,YPG,0,"","",0,137,0,Active,"2023-10-16 02:22:18","2025-04-23 03:37:27",,1,"LOT 65, NO. 14A, TINGKAT 1
JALAN TAN SIT LEONG",KAPIT,636,"96800","","084-799233",morrenenterprise@gmail.com,MORREN AK. DEYLYME,MANAGER,0,"CONTRACTOR
SUPPLIER
MECHANICAL
ELECTRICAL",1,FEMS,"019-8443231",0,0.0000,<60,"2023-07-12",,""
1523,VRC-00949,SYARIKAT GAYU NIAGA KAPIT,KPT/BNR/090/2022,"2022-11-18","",1,Contractor,YPG,0,"","",0,137,0,Active,"2023-10-16 07:11:48","2025-04-23 03:32:07",,1,"LOT 65, NO. 14A, TINGKAT 1
JALAN TAN SIT LEONG",KAPIT,636,"96800","","084-799233",syarikatgayuniagakapit@gmail.com,ENJOP AK. EMBUAS,MANAGER,0,"CONTRACTOR
SUPPLIER
ELECTRICAL
MECHANICAL",1,FEMS,"01156812116",0,0.0000,<60,"2023-07-13",,""
1524,VRC-00950,D.A.L. KELUARGA REALTY SDN. BHD.,"898226-P","2010-04-13","",1,Contractor,YPG,0,"","",0,137,0,Active,"2023-10-19 23:44:24","2025-04-23 03:28:47",,1,"LOT 13389, SUBLOT 73 & 74
SECTION 65, KTLD, JALAN MERDEKA
OFF JALAN TUN ABDUL RAHMAN YAAKUB",KUCHING,636,"93050","082-648007","082-649007",dalkeluarga.biz@gmail.com,NAZRUL HAYAT,EXECUTIVE DIRECTOR,0,CONSTRUCTION WORKS,1,FEMS,"012-8818001",0,0.0000,"90","2023-10-16",,""
1525,VRC-00951,HING LEONG CONSTRUCTION,LMG/LA2020052,"2020-06-11","",0,Standard,YPG,0,"","",0,137,0,Active,"2023-10-20 00:02:23","2025-04-23 00:43:49",,1,"LOT NO. 691
TAMAN CAHAYA SHOPLOT
JALAN SIBUKANG",LIMBANG,636,"98700","013-8392532","085-212261",hingleongconstruction@gmail.com,NGU KUI LI,ADMIN,0,DESLUDGING,1,FEMS,"011-25130830",0,0.0000,<60,"2023-03-01",,""
1526,VRC-00952,SAFWORKS SDN. BHD.,"200401006286 (644789-M)","2004-03-08","",0,Standard,YPG,0,"","",0,137,0,Active,"2023-10-26 06:58:36","2025-04-23 00:39:45",,1,"GROUND FLOOR, LOT 3020
NO. 233, BLOCK 12, MTLD
MUARA TABUAN LIGHT INDUSTRIAL PARK
JALAN SETIA RAJA",KUCHING,636,"93450","082-368134","",safworks_kuching@iqworks.com.my,NASIRUDDIN,SALES REPRESENTATIVE,0,"MOTOR VEHICLE REPAIR & MAINTENANCE
BODY WORK
SUPPLY OF TYRE",1,FEMS,"019-8745627",0,0.0000,<60,"2023-10-26",,""
1527,VRC-00953,PROTECH PAPER SDN. BHD.,"540246-U","2001-02-24","",0,Standard,YPG,0,"","",0,137,0,Active,"2023-11-08 23:57:07","2025-04-23 00:38:07",,1,"PT3907, NILAI INDUSTRIAL ESTATE
LEVEL 1, NILAI INLAND PORT",NILAI,641,"71800","019-3229554","",siva@protechpaper.com,PK SIVAKUMARAN,MANAGING DIRECTOR,0,"MANUFACTURING & DISTRIBUTING
TISSUE PAPER PRODUCTS",1,CLS,"018-3801511",0,0.0000,<60,"2023-11-07",,""
1528,VRC-00954,YEW ELECTRICAL WORKS,LWS/LB2016043,"2016-04-18","",0,Standard,YPG,0,"","",0,137,0,Active,"2023-11-09 00:40:09","2025-04-22 06:44:46",,1,"LOT 1625, TINGKAT BAWAH
JALAN BUNGA TERATAI, LAWAS TOWN",LAWAS,636,"98850","085-284136","",yewelectricalworks@gmail.com,YEW SII KAI,MANAGER,0,SUPPLY TOOLS & ELECTRICAL INSTALLATION,1,FEMS,"016-8758168",0,0.0000,"60","2023-05-17",,""
1529,VRC-00955,SUNGAI MAK MANIS ENTERPRISE,KPT/BNR/001/2023,"2023-01-05","",1,Contractor,YPG,0,"","",0,137,0,Active,"2023-12-22 07:21:25","2025-04-22 06:42:02",,1,"LOT 65, NO.14A
TINGKAT 1
JALAN TAN SIT LEONG",KAPIT,636,"96800","","084-799233",sungaimakmanis8772@gmail.com,WELFRED GUYANG,MANAGER,0,"CONTRACTOR
SUPPLIER
ELECTRICAL
MECHANICAL",1,FEMS,"01156816755",0,0.0000,<60,"2023-07-13",,""
1530,VRC-00956,BERTAM VIEW SDN. BHD.,"350977-K","2022-07-14","",0,Standard,YPG,0,"","",0,137,0,Active,"2023-12-26 00:34:52","2025-04-22 06:30:42",,1,"SE2H, LOT 18474
BLOCK 11, MTLD
SOHO 188, LORONG 5
JALAN WAN ALWI",KUCHING,636,"93350","","",djisarawak@droneskaki.com,ALVIN CHAI,MANAGING DIRECTOR,0,"SALES OF DRONES &
DRONES RELATED SERVICES",1,FEMS,"01162286888",0,0.0000,<60,"2023-12-22",,""
1531,VRC-00957,PREDIX SDN. BHD.,"908717-W","2010-07-20","",0,Standard,YPG,0,"","",0,137,0,Active,"2023-12-26 02:06:31","2025-04-22 01:55:59",,1,"LEVEL 3, LOT 1536
BLOCK 17, KCLD
JALAN LAPANGAN TERBANG",KUCHING,636,"93350","082-572638","082-572638",alston.chong@ubit.com.my,CHONG SU PHEZ,OPERATION MANAGER,0,SECURITY SURVEILLANCE SYSTEM FOR AMBULANCE,1,FEMS,"016-8079528",0,0.0000,"60","2023-12-22",,""
1532,VRC-00958,SARKON SDN. BHD.,"1244459-V","2017-08-23","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-01-04 08:11:36","2025-04-22 01:46:24",,1,"GROUND FLOOR, LOT 3013
TATAI KUMANG
JALAN SIOL KANDIS",KUCHING,636,"93050","082-253373","082-252273",sarkon73@gmail.com,IFLIN BIN HASHIM,OPERATING OFFICER,0,"CONSTRUCTION
GROUND MAINTENANCE
CLEANSING MANAGEMENT
FACILITIES MANAGEMENT",1,FEMS,"019-8267373",0,0.0000,<60,"2023-12-14",,""
1533,VRC-00959,JSW ENGINEERING & SUPPLIES SDN. BHD.,"202301015926 (1509848-V)","2023-04-27","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-01-09 02:13:58","2025-04-21 08:49:53",,1,"44, JALAN BU 2/1
BANDAR UTAMA",PETALING JAYA,647,"47800","","",jason.jsw.84@gmail.com,JASON WONG,DIRECTOR,0,"SUPPLY:
MECHANICAL
ELECTRICAL
PNEUMATIC
HARDWARE",1,FEMS,"010-9732999",0,0.0000,<60,"2024-01-05",,""
1534,VRC-00960,HOOVER HARDWARE & BUILDING MATERIAL SDN. BHD.,"202401041089 (1586935-P)","2024-10-02","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-01-16 00:17:44","2025-05-26 02:04:53",,1,"LOT 506 - 507 
JALAN TEMENGGONG JUGAH",KAPIT,636,"96800","011-25045145","","15652633861nora@gmail.com",NORA TING,DIRECTOR,0,"HARDWARE
ELECTRICAL",1,FEMS,"016-2525112",0,0.0000,<60,"2024-01-10",,""
1535,VRC-00961,ELLY & ANAK2 ELECTRICAL CO.,"179/2004","2004-03-19","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-01-16 00:28:25","2025-04-21 08:34:46",,1,"LOT 2959, 2ND FLOOR
BLOCK 5, MCLD
LORONG 10, KROKOP",MIRI,636,"98008","085-611529","",edaa.electrical@gmail.com,CHRISTY ANAK ELLY,MANAGER,0,CONSTRUCTION & SUPPLIER,1,FEMS,"014-8874860",0,0.0000,<60,"2024-01-08",,""
1536,VRC-00962,ASEAN SAINTIFIK SDN. BHD.,"197301002589 (16061-K)","1973-10-15","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-01-22 07:47:35","2025-04-21 08:08:10",,1,"UNIT 4.09, BUILDING INFORMATION CENTRE
LOT 2, JALAN 51A/243",PETALING JAYA,647,"46100","03-78772797","03-78772917",asyraf@aseansaintifik.com.my,ASYRAF,SALES ASSISTANT,0,"DISTRIBUTOR FOR OCCUPATIONAL HEALTH & SAFETY EQUIPMENTS
- SCIENTIFIC & SOUND EQUIPMENT",1,FEMS,"012-9192397",0,0.0000,<60,"2024-01-19",,""
1537,VRC-00963,GERINANG ENTERPRISE,SAM 138/18,"2018-04-25","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-01-23 06:53:32","2025-04-21 08:06:14",,1,"LOT 5413, S/L 5, BLOCK 2
TINGKAT 1, JALAN MERANEK",KOTA SAMARAHAN,636,"94300","","",gerinangmancha62@gmail.com,GERINANG MANCHA,DIRECTOR,0,CONSTRUCTION,1,FEMS,"019-2103376",0,0.0000,"60","2024-01-22",,""
1538,VRC-00964,WONG HOCK HIN GENERAL TRADING,KPT/50/2001,"2001-11-23","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-01-23 07:01:51","2025-04-21 07:31:15",,1,"NO. 111, JALAN PEMANCA LAU CHIENG ENG",KAPIT,636,"96800","084-796212","084-798660",qioba@hotmail.com,BETTY WONG,ACCOUNTANT,0,"SALE OF ELECTRICAL GOODS
FURNITURE
HARDWARE
GENERAL TRADING",1,FEMS,"016-7206392",0,0.0000,<60,"2024-01-22",,""
1539,VRC-00966,FOX VISION ENTERPRISE,"117516","2019-06-10","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-02-28 07:20:33","2025-04-21 06:39:21",,1,"B424-B432, LEVEL 4, TOWER B2
ICOM SQUARE, JALAN PENDING",KUCHING,636,"93450","","",foxvisionenterprise@gmail.com,ADRIAN WONG,DIRECTOR,0,"SUPPLY:
MECHANICAL
ELECTRICAL
PNEUMATIC
MEDICAL GAS",1,FEMS,"01120840744",0,0.0000,<60,"2024-01-10",,""
1540,VRC-00967,TESWAY (M) SDN. BHD.,"135383-H","1985-02-15","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-02-29 07:24:03","2025-04-21 03:26:27",,1,"NO. 7B, JALAN SUKUN, LORONG 20
UPPER LANANG INDUSTRIAL ESTATE",SIBU,636,"96000","084-211806","084-377753",sarawak@tesway.com,WONG SZE KAI,DIRECTOR,0,"SUPPLY REFIGERANT GAS & LUBRICANT OIL
CHILLER",1,FEMS,"019-8898870",0,0.0000,<60,"2024-01-22",,""
1541,VRC-00965,ADIAL ENTERPRISE,MRI/BNR/1038/2022,"2022-07-29","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-03-01 08:32:28","2025-04-21 07:46:03",,1,"D/A PIBU MIRI, TINGKAT 1 & 2
LOT 6077-6078, PUSAT BANDAR SHOPHOUSES
DESA PUJUT, BANDAR BARU PERMYJAYA",MIRI,636,"98107","","",adialenterprise,MOHD FIRDAUS B. BAHARUDDIN,OWNER,0,"CONSTRUCTION
SERVICES
LANDSCAPE MAINTENANCE",1,FEMS,"019-8264689",0,0.0000,<60,"2024-02-01",,""
1542,"",prior,"",,"",0,Standard,ASL,0,"","",0,1,0,Active,"2024-03-20 06:30:00","2025-01-22 08:02:59","2025-01-22 08:02:59",1,"","",,"","","","","","",0,"",1,FEMS,"",0,,,,,
1543,"",air solution,"",,"",0,Standard,ASL,0,"","",0,1,0,Active,"2024-03-20 06:56:34","2025-01-22 08:02:59","2025-01-22 08:02:59",1,"","",,"","","","","","",0,"",1,FEMS,"",0,,,,,
1544,VRC-00968,GUIDE ENGINEERING SDN. BHD.,"1521812-P","2023-07-21","",0,Contractor,YPG,0,"","",0,137,0,Active,"2024-03-21 01:52:44","2025-04-21 03:24:00",,1,"SUBLOT NO. 10, LOT 807, BLOCK 237, KNLD
SENTOSA LIGHT INDUSTRIAL PARK, 7 1/2 MILE ROAD",Kuching,636,"93250","","",guideengr@gmail.com,ANDY LAI YEW CHIONG,DIRECTOR,0,MAINTENANCE OF MECHANICAL & ELECTRICAL SYSTEM,1,FEMS,"016-2021690",0,0.0000,"60","2024-03-14",,""
1545,VRC-00969,EBRACO (M) SDN. BHD.,"202301006523 (1500444-M)","2023-02-23","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-03-21 07:10:01","2025-04-19 05:22:07",,1,"NO-23-2-K04, 2ND FLOOR
JALAN WANGSA MAJU DELIMA 5
SEKSYEN 5, WANGSA MAJU",WANGSA MAJU,649,"53300","03-41312770","",aniswardah@ebraco.net,NORANIS WARDAH,MANAGER,0,AIR FILTRATION SYSTEM,1,FEMS,"016-8864013 / 011-55569194",0,0.0000,"60","2023-07-15",,""
1546,VRC-00970,U. BUILD DESIGN,LMG/LA2016030,"2016-03-15","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-03-27 05:13:02","2025-04-19 06:00:06",,1,"LOT 750, BLOCK 2, UNIT B
1ST FLOOR, JALAN BUANGSIOL",LIMBANG,636,"98700","","",bruwintamat52@gmail.com,BRUWIN ANAK TAMAT,MANAGER,0,"SUPPLY 
CONTRACTOR",1,FEMS,"013-8385772",0,0.0000,<60,"2024-03-22",,""
1547,VRC-00971,SYARIKAT HELIOS BESTARI,MRI/2019/1078,"2019-09-27","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-04-18 08:35:25","2025-04-19 05:27:35",,1,"1ST FLOOR, LOT 1351 (SUBLOT 5) OF PARENT LOT 1014
MCLD, LORONG DUA, KROKOP",MIRI,636,"98000","","",sykt.heliosbestari@gmail.com,TIE HUAT HING,PROJECT MANAGER,0,"CIVIL
MECHANICAL
ELECTRICAL",1,FEMS,"014-6915915",0,0.0000,<60,"2024-03-29",,""
1548,VRC-00972,SYARIKAT M.S.I. MUHANDES,"04950382510","2023-10-31","",1,Standard,YPG,0,"","",0,137,0,Active,"2024-05-03 04:05:28","2025-04-19 05:28:36",,1,"1ST FLOOR, LOT 4104, BLOCK 17
SALAK LAND DISTRICT 343A, SEMARIANG
JALAN SULTAN TENGAH",KUCHING,636,"93050","","",msimuhandes@gmail.com,IR. TS. DR. MUHAMMAD SYUKRI IMRAN,DIRECTOR,0,CIVIL ENGINEERING & BUILDING CONDITION ASSESSMENT SERVICE,1,FEMS,"011-10994606",0,0.0000,<60,"2024-04-22",,""
1549,VRC-00973,TIEN SOON INDUSTRIAL CO.,"4/97","1997-03-13","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-05-13 06:27:21","2025-04-19 05:29:30",,1,"NO. 1, JALAN MUHIBBAH",KANOWIT,636,"96700","019-8785862","",tiensoonkanowit97@gmail.com,WONG PEE WOO,MANAGER,0,WELDING AND STAINLESS STEEL,1,FEMS,"010-7955862",0,0.0000,<60,"2024-04-25",,""
1550,VRC-00974,SYARIKAT RIMBUNAN MEKAR,"60092","2003-05-19","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-05-13 07:05:18","2025-04-19 05:32:02",,1,"1ST FLOOR, NO. 55, KUEH HOCK KUI
JALAN TUN AHMAD ZAIDI ADRUCE",KUCHING,636,"93150","082-511459","",syktrimbunanmekar@yahoo.com.my,ABDUL KHALIP,DIRECTOR,0,CIVIL CONTRACTOR & SUPPLY,1,FEMS,"019-8395459",0,0.0000,<60,"2024-04-29",,""
1551,VRC-00975,SYARIKAT SRI JAYA,"35/93","1993-05-17","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-05-13 07:12:47","2025-04-19 05:34:23",,1,"1ST FLOOR, JALAN TIONG UNG HONG",KAPIT,636,"98800","","",nurhaslinyjunaidi@ymail.com,MOHAMAD HAZIQ,SUPERVISOR,0,CIVIL WORK,1,FEMS,"016-8960698",0,0.0000,"60","2024-04-24",,""
1552,VRC-00977,LU & SONS ENGINEERING SDN. BHD.,"413888-P","1997-12-16","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-05-14 02:45:26","2025-04-19 05:37:23",,1,"LOT 1607, JALAN SUNGAI NYIGU",BINTULU,636,"97000","086-334834","086-334642",admin@lusons.com.my,YONG HUA CHIEN,ASSISTANT MANAGER,0,REPAIRING & SERVICING OF MOTOR VEHICLE AND PART TRADING & VEHICLE SALES,1,FEMS,"",0,0.0000,<60,"2024-05-02",,""
1553,VRC-00976,IDEAL SYSTEMS (M) SDN. BHD.,"1101914-K","2014-07-17","",0,Contractor,YPG,0,"","",0,137,0,Active,"2024-05-14 07:19:15","2025-04-19 05:36:24",,1,"UNIT 1203 & 1204, LEVEL 12
TOWER 1, FABER TOWERS
JALAN DESA BAHAGIA, TAMAN DESA",KUALA LUMPUR,636,"58100","03-79722467","",tinrhee.ong@idealsys.com,ONG TIN RHEE,SALES & SUPPORT MANAGER,0,CONSULTANCY SERVICES OF TELEVISION AND BROADCASTING,1,FEMS,"016-2230500",0,0.0000,<60,"2024-04-15",,""
1554,VRC-00978,YU MIN TRADING CO.,"30/60","1960-04-01","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-05-15 07:34:38","2025-04-19 05:38:13",,1,"NO. 16, BLACKSMITH ROAD
UPPER LANANG INDUSTRIAL ESTATE",SIBU,636,"96000","084-330666","084-330666",haupingwang@gmail.com,WANG HAU PING,MANAGER,0,SUPPLY GOODS / MATERIALS,1,FEMS,"019-8592700 / 019-8188550",0,0.0000,"60","2024-04-18",,""
1555,VRC-00979,BOSTER BOH ENTERPRISE,BTU/433/2020,"2020-07-23","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-05-15 08:07:40","2025-04-19 05:39:47",,1,"NO. 06, GROUND FLOOR, SHOP FLAT H
TAMAN LI HUA, JALAN TUN HUSSEIN ONN",BINTULU,636,"97000","086-422545","",bosterjari76@gmail.com,BOSTER AK JARI,DIRECTOR,0,"CONSTRUCTION
LANDSCAPE
SUPPLY",1,FEMS,"016-8703654",0,0.0000,<60,"2024-05-08",,""
1556,VRC-00980,EXCELLENCE PACKAGING SDN. BHD.,"408166-U","1996-10-29","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-05-28 00:11:33","2025-04-19 05:40:47",,1,"NO. 3, GROUND FLOOR SUITE A
WISMA NATION HORIZON
JALAN PETANAK",KUCHING,636,"93100","082-333880","082-337708",excellencepackaging@gmail.com,BONG YUAN PENG,MANAGER,0,SUPPLY PACKAGING,1,FEMS,"012-8875931",0,0.0000,<60,"2024-05-24",,""
1557,VRC-00981,POWER SOLUTIONS SDN. BHD.,"154852-A","1986-07-25","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-05-31 00:01:12","2025-04-19 05:42:52",,1,"NO. 65, JALAN P10/21
SELAMAN INDUSTRIAL PARK
BANDAR BARU BANGI",BANGI,647,"43650","03-89261104","",enquiry@powersolutions.com.my,MR. JEFFERY TAN,SALES EXECUTIVE,0,"SUPPLY, SERVICES AND RENTAL UPS SYSTEM
INCLUDING BATTERIES, BMS, AVR, FREQUENCY CONVERTER",1,FEMS,"012-9699740",0,0.0000,"30","2024-05-27",,LESS THAN 60 DAYS & MENTIONED 30 DAYS
1558,VRC-00982,H.B.S.R. SOLUTION COMPANY,"116591","2019-03-11","",1,Standard,YPG,0,"","",0,137,0,Active,"2024-06-12 08:30:08","2025-04-19 05:45:02",,1,"PEJABAT PIBU, TINGKAT 1 & 2, SUBLOT 12 & 13
LOT 14227 & 14228, SEKSYEN 65, KTLD
METROCITY NEW TOWNSHIP, JALAN MATANG",KUCHING,636,"93050","","",hbsrsolution@gmail.com,HUGO BOSCO,OWNER,0,CIVIL WORK,1,FEMS,"016-8934104",0,0.0000,"60","2024-06-12",,NOT STATED
1559,VRC-00983,LAU HIENG MING CONSTRUCTION,"29/71","1971-01-18","",0,Contractor,YPG,0,"","",0,137,0,Active,"2024-06-25 07:17:22","2025-04-29 01:50:55",,1,"NO. 11, 1ST FLOOR
LORONG WONG KING HUO 1B",SIBU,636,"96000","084-321108","084-318108",tangdfwilliam@yahoo.com,WILLIAM TANG DAI FAUT,PROJECT MANAGER,0,"CONSTRUCTION OF BUILDING
CIVIL ENGINEERING WORKS
LANDSCAPING",1,FEMS,"019-8266459",0,0.0000,<60,"2024-05-24",,""
1560,VRC-00984,GERHANA PELANGI SDN. BHD.,"1269968-X","2018-02-27","",0,Contractor,YPG,0,"","",0,137,0,Active,"2024-07-11 08:24:15","2025-04-19 05:49:16",,1,"GROUND FLOOR, LOT 1644
JALAN JAMBU, OFF JALAN PISANG BARAT",KUCHING,636,"93150","082-230050","082-238446",gerhanapelangi2018@gmail.com,ALEC LIM SWEE FUNG,PROJECT DIRECTOR,0,CONSTRUCTION,1,FEMS,"016-8939191",0,0.0000,<60,"2024-07-05",,""
1561,VRC-00985,AIM SOLUTION COMPANY,"116693","2019-03-19","",0,Contractor,YPG,0,"","",0,137,0,Active,"2024-07-12 03:07:02","2025-04-19 05:50:42",,1,"1ST FLOOR, SL 21, LOT 8655
37, JALAN SIMPANG TIGA",KUCHING,636,"93300","","",aimpointsupply@gmail.com,MR. STEVE KONG,DIRECTOR,0,"CONSTRUCTION
CLEANING SERVICES
CIVIL WORKS",1,FEMS,"016-8941222",0,0.0000,<60,"2024-07-03",,""
1562,VRC-00986,SYARIKAT WY,SA20151080,"2015-07-22","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-07-12 03:28:27","2025-04-19 05:51:38",,1,"LOT 1544, JALAN TENG CHIN HUA",SIBU,636,"96000","084-312581","",syarikatwysibu@hotmail.com,WONG YEW GUAN,MANAGER,0,WORKSHOP,1,FEMS,"016-8881051",0,0.0000,<60,"2024-06-19",,""
1563,VRC-00987,SYARIKAT BUMIMAS,SAM/BNR/365/2022,"2022-09-15","",0,Contractor,YPG,0,"","",0,137,0,Active,"2024-08-02 05:14:36","2025-04-19 05:53:10",,1,"1ST FLOOR, LOT 7667
SL NO. 36, BLK 26, MTLD
UNI CENTRAL",KOTA SAMARAHAN,636,"94300","","",bumimaskch@gmail.com,MOHD ISWANDI,DIRECTOR,0,"DESLUDGE OF SEWERAGE
SERVICES OF SUB MERGED PUMP
CLEANING OF GREASE TRAP",1,FEMS,"013-8583508",0,0.0000,<60,"2024-07-11",,""
1564,VRC-00988,AL-IMRAN ALLIANCE PLT,LLP0009248-LGN,"2016-09-29","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-08-02 05:22:11","2025-04-19 04:17:51",,1,"2ND FLOOR, LOT 14191, SECTION 65, KTLD
8F, METROCITY COMMERCIAL PRECINCT
JALAN MATANG",KUCHING,636,"93050","082-446851","",alimranplt@gmail.com,WENDY BIN SEBLI,DIRECTOR,0,CONSTRUCTION,1,FEMS,"013-8486917",0,0.0000,<60,"2024-07-24",,""
1565,VRC-00989,JENNIFER RESOURCES,SRN 376/18,"2018-11-19","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-08-02 05:30:32","2025-04-19 04:23:55",,1,"NO. 156, 1ST FLOOR
LOT 746, JALAN BANDAR SERIAN",SERIAN,636,"94700","","",jayneyee5@gmail.com,JENNIFER ERAN,DIRECTOR,0,CONSTRUCTION,1,FEMS,"017-5878393",0,0.0000,<60,"2024-07-29",,""
1566,VRC-00990,A.W. ARCHISENSE,SKI/248/20,"2020-12-09","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-08-12 07:58:16","2025-04-19 04:26:51",,1,"NO. 27A, FIRST FLOOR
JALAN ABDUL RAHMAN",SARIKEI,636,"96100","","",a.w.archisense@gmail.com,MOHD ARSYAD WONG,MANAGER,0,CONSTRUCTION & SUPPLY,1,FEMS,"013-6694126",0,0.0000,"60","2024-07-18",,NOT STATED
1567,VRC-00991,ADZSHAM ENTERPRISE,SKI/BNR/145/22,"2022-06-13","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-08-12 08:15:15","2025-04-19 04:30:10",,1,"2ND FLOOR, L2286
32A, B-2, JALAN MASJID",SARIKEI,636,"96100","","",adzshament@gmail.com,AWANG MOHAMMAD ADZLAN BIN AWANG SHAMSUDDIN,MANAGER,0,CONSTRUCTION,1,FEMS,"013-8287700 / 014-2090002",0,0.0000,<60,"2024-07-25",,""
1568,VRC-00992,SYARIKAT FAIZLANI ENTERPRISE,SKI/181/10,"2010-10-07","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-08-12 08:21:09","2025-04-19 04:34:06",,1,"SUBLOT 8, 2ND FLOOR
B-1 TIANG SOON HEIGHT
JALAN RENTAP",SARIKEI,636,"96100","","",faizlanient@gmail.com,RAMLAN BIN RAJIEE,MANAGER,0,CONSTRUCTION,1,FEMS,"013-8487779",0,0.0000,<60,"2024-07-25",,""
1569,VRC-00993,PUBLIC ELECTRICAL,SKI/259/14,"2014-12-04","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-08-12 08:26:29","2025-04-19 04:37:40",,1,"NO. 3, JALAN NYELONG",SARIKEI,636,"96100","","",ssh0029@yahoo.com,SII SU HUA,MANAGER,0,GENERAL TRADING & ELECTRICAL,1,FEMS,"013-8290029",0,0.0000,<60,"2024-08-07",,""
1570,VRC-00994,YUE ENTERPRISE,SRA/2020104,"2020-08-04","",0,Standard,YPG,0,"","",0,137,0,Active,"2024-08-12 08:31:18","2025-04-19 04:39:19",,1,"NO. 11, SRI JAYA PARK BAZAAR
JALAN HOLLIS",SRI AMAN,636,"95000","","",yue.electrical2018@gmail.com,HELEN LEE PEI FUNG,CLERK,0,"SUPPLY GENERAL HARDWARE
BUILDING MATERIALS",1,FEMS,"016-5777790",0,0.0000,"60","2024-08-01",,""
1571,VRC-00995,MERCUNIAGA LOGISTICS SDN. BHD.,"202301036611 (1530534-W)","2023-09-19","",1,Contractor,YPG,0,"","",0,137,0,Active,"2024-08-12 08:37:25","2025-04-19 04:43:14",,1,"1ST FLOOR, LOT 13324, SECTION 65, KTLD
8G, RIVEREDGE COMMERCIAL CENTRE
JALAN TUN ABDUL RAHMAN YAAKUB, PETRAJAYA",KUCHING,636,"93050","082-514334","",admin@mercuniaga.co,AMIR HAMZAH BIN SAFUANI,OPERATIONS MANAGER,0,"LOGISTICS, SUPPLY, DELIVERY & RELATED WORKS
ADMINISTRATION - OFFICE SUPPLIES & UNIFORM & APPARELS
CONSTRUCTION",1,FEMS,"010-8183534",0,0.0000,<60,"2024-08-07",,""
